code,zipcode,destcode
INDOSS_SS06_SS0611,30757,PLM20818
INDOSS_SS06_SS0612,30755,PLM20823
INDOSS_SS06_SS0613,30752,PLM20824
INDOSS_SS06_SS0614,30756,PLM20825
INDOSS_SS07_SS0701,31652,PLM10302
INDOSS_SS07_SS0702,31665,PLM10303
INDOSS_SS07_SS0703,31658,PLM10304
INDOSS_SS07_SS0704,31657,PLM10306
INDOSS_SS07_SS0705,31661,PLM10307
INDOSS_SS07_SS0706,31663,PLM10308
INDOSS_SS07_SS0707,31666,PLM10309
INDOSS_SS07_SS0708,31667,PLM10311
INDOSS_SS07_SS0709,31655,PLM10317
INDOSS_SS07_SS0710,31656,PLM10313
INDOSS_SS07_SS0711,31654,PLM10322
INDOSS_SS07_SS0712,31625,PLM10314
INDOSS_SS07_SS0714,30771,PLM10318
INDOSS_SS07_SS0715,31661,PLM10326
INDOSS_SS07_SS0716,31663,PLM10325
INDOSS_SS07_SS0717,31662,PLM10315
INDOSS_SS07_SS0718,31669,PLM10316
INDOSS_SS07_SS0719,31654,PLM10305
INDOSS_SS07_SS0720,30911,PLM21000
INDOSS_SS07_SS0721,31668,PLM10312
INDOSS_SS07_SS0722,31665,PLM10319
INDOSS_SS07_SS0723,30771,PLM10301
INDOSS_SS08_SS0801,30862,PLM21300
INDOSS_SS08_SS0802,30862,PLM21307
INDOSS_SS08_SS0803,30862,PLM21306
INDOSS_SS08_SS0804,30868,PLM21311
INDOSS_SS08_SS0805,30865,PLM21301
INDOSS_SS08_SS0806,30664,PLM21315
INDOSS_SS08_SS0807,30653,PLM21302
INDOSS_SS08_SS0808,30653,PLM21309
INDOSS_SS08_SS0809,30653,PLM21308
INDOSS_SS08_SS0810,30869,PLM21312
INDOSS_SS08_SS0811,30866,PLM21303
INDOSS_SS08_SS0812,30661,PLM21314
INDOSS_SS08_SS0813,30661,PLM21313
INDOSS_SS08_SS0814,30664,PLM21304
INDOSS_SS08_SS0815,30867,PLM21310
INDOSS_SS08_SS0816,30661,PLM21305
INDOSS_SS09_SS0901,30656,PLM20214
INDOSS_SS09_SS0902,30658,PLM20215
INDOSS_SS09_SS0903,30652,PLM20216
INDOSS_SS09_SS0904,30618,PLM20200
INDOSS_SS09_SS0905,30657,PLM20228
INDOSS_SS09_SS0906,30657,PLM20228
INDOSS_SS09_SS0907,30681,PLM20226
INDOSS_SS09_SS0908,30681,PLM20225
INDOSS_SS09_SS0909,30654,PLM20204
INDOSS_SS09_SS0910,30659,PLM20222
INDOSS_SS09_SS0911,30672,PLM20227
INDOSS_SS09_SS0912,30672,PLM20227
INDOSS_SS09_SS0913,30652,PLM20207
INDOSS_SS09_SS0914,30681,PLM20223
INDOSS_SS09_SS0915,30671,PLM20208
INDOSS_SS09_SS0916,30673,PLM20224
INDOSS_SS09_SS0917,30655,PLM20211
INDOSS_SS09_SS0918,30681,PLM20225
INDOSS_SS10_SS1001,32121,PLM20113
INDOSS_SS10_SS1002,32114,PLM20114
INDOSS_SS10_SS1003,32158,PLM20115
INDOSS_SS10_SS1004,32192,PLM20116
INDOSS_SS10_SS1005,32152,PLM20122
INDOSS_SS10_SS1006,32155,PLM20109
INDOSS_SS10_SS1007,32159,PLM20121
INDOSS_SS10_SS1008,32156,PLM20119
INDOSS_SS10_SS1009,32159,PLM20121
INDOSS_SS10_SS1010,32151,PLM20112
INDOSS_SS10_SS1011,32157,PLM20120
INDOSS_SS10_SS1012,32114,PLM20114
INDOSS_SS10_SS1013,32155,PLM20123
INDOSS_SS11_SS1101,32274,PLM21501
INDOSS_SS11_SS1102,32264,PLM21511
INDOSS_SS11_SS1103,32265,PLM21502
INDOSS_SS11_SS1104,32274,PLM21517
INDOSS_SS11_SS1105,32211,PLM21516
INDOSS_SS11_SS1106,32278,PLM21503
INDOSS_SS11_SS1107,32277,PLM21504
INDOSS_SS11_SS1108,32272,PLM21513
INDOSS_SS11_SS1109,32279,PLM21505
INDOSS_SS11_SS1110,32276,PLM21506
INDOSS_SS11_SS1111,32272,PLM21507
INDOSS_SS11_SS1112,32272,PLM21507
INDOSS_SS11_SS1113,32273,PLM21508
INDOSS_SS11_SS1114,32278,PLM21514
INDOSS_SS11_SS1115,32264,PLM21509
INDOSS_SS11_SS1116,32273,PLM21518
INDOSS_SS11_SS1117,32273,PLM21510
INDOSS_SS11_SS1118,32277,PLM21515
INDOSS_SS11_SS1119,32274,PLM21512
INDOSS_SS11_SS1120,32272,PLM21507
INDOSS_SS12_SS1201,32383,PLM21402
INDOSS_SS12_SS1202,32383,PLM21402
INDOSS_SS12_SS1203,32385,PLM21403
INDOSS_SS12_SS1204,32385,PLM21418
INDOSS_SS12_SS1205,32362,PLM21417
INDOSS_SS12_SS1206,32383,PLM21416
INDOSS_SS12_SS1207,32361,PLM21419
INDOSS_SS12_SS1208,32361,PLM21419
INDOSS_SS12_SS1209,32361,PLM21414
INDOSS_SS12_SS1211,32381,PLM21413
INDOSS_SS12_SS1212,32366,PLM21411
INDOSS_SS12_SS1213,32366,PLM21411
INDOSS_SS12_SS1214,32366,PLM21411
INDOSS_SS12_SS1215,32315,PLM21400
INDOSS_SS12_SS1216,32184,PLM21422
INDOSS_SS12_SS1217,32386,PLM21409
INDOSS_SS12_SS1218,32185,PLM21421
INDOSS_SS12_SS1219,32387,PLM21412
INDOSS_SS12_SS1220,32384,PLM21406
INDOSS_SS13_SS13,31513,PLM20606
INDOSS_SS13_SS1301,31521,PLM20608
INDOSS_SS13_SS1302,31521,PLM20609
INDOSS_SS13_SS1303,31521,PLM20610
INDOSS_SS13_SS1304,31526,PLM20607
INDOSS_SS13_SS1305,31513,PLM20606
INDOSS_SS14_SS14,30126,PLM10000
INDOSS_SS14_SS1401,30154,PLM10003
INDOSS_SS14_SS1402,30133,PLM10004
INDOSS_SS14_SS1403,30147,PLM10005
INDOSS_SS14_SS1404,30137,PLM10006
INDOSS_SS14_SS1405,30143,PLM10007
INDOSS_SS14_SS1406,30123,PLM10008
INDOSS_SS14_SS1407,30118,PLM10009
INDOSS_SS14_SS1408,30114,PLM10010
INDOSS_SS14_SS1409,30258,PLM10012
INDOSS_SS14_SS1410,30268,PLM10001
INDOSS_SS14_SS1411,30164,PLM10013
INDOSS_SS14_SS1412,30254,PLM10014
INDOSS_SS14_SS1413,30264,PLM10015
INDOSS_SS14_SS1414,30161,PLM10016
INDOSS_SS14_SS1415,30151,PLM10017
INDOSS_SS14_SS1416,30128,PLM10011
INDOSS_SS15_SS15,31121,PLM20700
INDOSS_SS15_SS1501,31144,PLM20704
INDOSS_SS15_SS1502,31122,PLM20705
INDOSS_SS15_SS1503,31112,PLM20709
INDOSS_SS15_SS1504,31113,PLM20708
INDOSS_SS15_SS1505,31121,PLM20710
INDOSS_SS15_SS1506,31135,PLM20707
INDOSS_SS18_SS0501,31661,PLM10300
INDOSS_SS18_SS0503,31171,PLM20504
INDOSS_SS18_SS0507,31171,PLM20509
INDOSS_SS18_SS0508,31173,PLM20510
INDOSS_SS18_SS0509,31171,PLM20521
INDOSS_SS18_SS0511,31315,PLM20511
INDOSS_SS18_SS0512,31315,PLM20520
INDOSS_SS18_SS0513,31172,PLM20505
INDOSS_SS18_SS0514,31172,PLM20505
INDOSS_SS18_SS0518,31357,PLM20516
INDOSS_SS18_SS0519,31315,PLM20512
INDOSS_SS18_SS0521,31311,PLM20500
INDOBB_BB01_BB01,69119,SUB20100
INDOBB_BB01_BB0101,33252,PGK10203
INDOBB_BB01_BB0102,33253,PGK10201
INDOBB_BB01_BB0103,33173,PGK10205
INDOBB_BB01_BB0104,33172,PGK10206
INDOBB_BB01_BB0105,33255,PGK10204
INDOBB_BB01_BB0106,33179,PGK10207
INDOBB_BB01_BB0107,33253,PGK10202
INDOBB_BB01_BB0108,33211,PGK10200
INDOBB_BB02_BB0201,33362,PGK10304
INDOBB_BB02_BB0202,33364,PGK10300
INDOBB_BB02_BB0203,33351,PGK10301
INDOBB_BB02_BB0204,33366,PGK10303
INDOBB_BB02_BB0205,33365,PGK10302
INDOBB_BB02_BB0206,33351,PGK10301
INDOBB_BB02_BB0207,33362,PGK10305
INDOBB_BB03_BB0301,33782,PGK10503
INDOBB_BB03_BB0302,33791,PGK10501
INDOBB_BB03_BB0303,33778,PGK10502
INDOBB_BB03_BB0304,33778,PGK10505
INDOBB_BB03_BB0305,33777,PGK10504
INDOBB_BB03_BB0306,33783,PGK10500
INDOBB_BB03_BB0307,33783,PGK10507
INDOBB_BB03_BB0308,33791,PGK10506
INDOBB_BB04_BB0401,33681,PGK10400
INDOBB_BB04_BB0402,33681,PGK10405
INDOBB_BB04_BB0403,33684,PGK10404
INDOBB_BB04_BB0404,33684,PGK10403
INDOBB_BB04_BB0405,33674,PGK10402
INDOBB_BB04_BB0406,33675,PGK10401
INDOBB_BB04_BB0407,33681,PGK10400
INDOBB_BB07_BB0701,33149,PGK10015
INDOBB_BB07_BB0702,33123,PGK10017
INDOBB_BB07_BB0703,33113,PGK10016
INDOBB_BB07_BB0704,33138,PGK10014
INDOBB_BB07_BB0705,33121,PGK10018
INDOBB_BB07_BB0706,33141,PGK10019
INDOBB_BB07_BB0707,33116,PGK10020
INDOBB_TJ06_BB0601,33561,TJQ10101
INDOBB_TJ06_BB0602,33562,TJQ10102
INDOBB_TJ06_BB0603,33571,TJQ10103
INDOBB_TJ06_BB0604,33512,TJQ10100
INDOBB_TJ06_BB0605,33571,TJQ10104
INDOBB_TJ06_BB0606,33561,TJQ10105
INDOBB_TJ06_BB0607,33562,TJQ10106
INDOBB_BB05_BB0501,33451,TJQ10008
INDOBB_BB05_BB0502,33452,TJQ10005
INDOBB_BB05_BB0503,33481,TJQ10006
INDOBB_BB05_BB0504,33414,TJQ10009
INDOBB_BB05_TJ0505,33414,TJQ10000
INDOBB_BB05_BB0506,33414,TJQ10000
INDOLA_LA01_LA0101,35141,TKG10032
INDOLA_LA01_LA0102,35158,TKG10033
INDOLA_LA01_LA0103,35245,TKG10034
INDOLA_LA01_LA0104,35151,TKG10038
INDOLA_LA01_LA0105,35111,TKG10039
INDOLA_LA01_LA0106,35121,TKG10040
INDOLA_LA01_LA0107,35142,TKG10041
INDOLA_LA01_LA0108,35238,TKG10042
INDOLA_LA01_LA0109,35222,TKG10043
INDOLA_LA01_LA0110,35211,TKG10044
INDOLA_LA01_LA0111,35145,TKG10035
INDOLA_LA01_LA0112,35122,TKG10036
INDOLA_LA01_LA0113,35131,TKG10037
INDOLA_LA01_LA0114,35228,TKG10045
INDOLA_LA01_LA0115,35118,TKG10046
INDOLA_LA01_LA0116,35122,TKG10047
INDOLA_LA01_LA0118,35155,TKG10048
INDOLA_LA01_LA0119,35235,TKG10049
INDOLA_LA01_LA0120,35136,TKG10050
INDOLA_LA02_LA0201,34814,TKG20401
INDOLA_LA02_LA0202,34881,TKG20407
INDOLA_LA02_LA0203,34872,TKG20402
INDOLA_LA02_LA0204,31214,PLM20517
INDOLA_LA02_LA0205,34883,TKG20408
INDOLA_LA02_LA0206,34871,TKG20416
INDOLA_LA02_LA0207,34883,TKG20417
INDOLA_LA02_LA0208,34878,TKG20409
INDOLA_LA02_LA0209,34877,TKG20410
INDOLA_LA02_LA0210,94652,PLW20231
INDOLA_LA02_LA0211,34883,TKG20415
INDOLA_LA02_LA0212,34874,TKG20404
INDOLA_LA02_LA0213,34885,TKG20411
INDOLA_LA02_LA0214,34879,TKG20412
INDOLA_LA02_LA0215,34871,TKG20406
INDOLA_LA02_LA0216,34882,TKG20422
INDOLA_LA02_LA0217,34884,TKG20414
INDOLA_LA02_LA0218,34874,TKG20418
INDOLA_LA02_LA0219,84455,AMI20900
INDOLA_LA02_LA0220,34876,TKG20403
INDOLA_LA02_LA0222,34882,TKG20422
INDOLA_LA02_LA0223,34872,TKG20423
INDOLA_LA02_LA0224,34871,TKG20424
INDOLA_LA02_LA0225,34879,TKG20425
INDOLA_LA03_LA0301,35592,TKG20115
INDOLA_LA03_LA0302,35365,TKG20106
INDOLA_LA03_LA0303,35551,TKG20100
INDOLA_LA03_LA0304,35452,TKG20107
INDOLA_LA03_LA0305,35357,TKG20109
INDOLA_LA03_LA0306,35362,TKG20103
INDOLA_LA03_LA0307,35594,TKG20101
INDOLA_LA03_LA0308,35592,TKG20102
INDOLA_LA03_LA0309,35552,TKG20111
INDOLA_LA03_LA0310,35353,TKG20112
INDOLA_LA03_LA0311,35361,TKG20104
INDOLA_LA03_LA0312,35361,TKG20116
INDOLA_LA03_LA0313,35353,TKG20117
INDOLA_LA03_LA0314,35452,TKG20118
INDOLA_LA03_LA0315,35356,TKG20105
INDOLA_LA03_LA0316,35596,TKG20108
INDOLA_LA03_LA0317,35597,TKG20113
INDOLA_LA04_LA0401,35513,TKG20929
INDOLA_LA04_LA0402,34161,TKG20907
INDOLA_LA04_LA0403,34169,TKG20908
INDOLA_LA04_LA0404,34159,TKG20909
INDOLA_LA04_LA0406,34162,TKG20911
INDOLA_LA04_LA0407,34168,TKG20912
INDOLA_LA04_LA0408,34161,TKG20913
INDOLA_LA04_LA0409,34161,TKG20900
INDOLA_LA04_LA0410,34174,TKG20914
INDOLA_LA04_LA0411,34153,TKG20915
INDOLA_LA04_LA0412,34175,TKG20901
INDOLA_LA04_LA0413,34176,TKG20916
INDOLA_LA04_LA0414,34152,TKG20917
INDOLA_LA04_LA0415,34157,TKG20928
INDOLA_LA04_LA0416,34157,TKG20918
INDOLA_LA04_LA0417,34176,TKG20919
INDOLA_LA04_LA0418,34174,TKG20920
INDOLA_LA04_LA0419,34166,TKG20921
INDOLA_LA04_LA0420,34156,TKG20903
INDOLA_LA04_LA0421,34164,TKG20902
INDOLA_LA04_LA0422,34155,TKG20905
INDOLA_LA04_LA0423,34158,TKG20904
INDOLA_LA04_LA0424,34163,TKG20906
INDOLA_LA04_LA0425,34167,TKG20922
INDOLA_LA04_LA0426,34172,TKG20923
INDOLA_LA04_LA0427,35213,TKG20924
INDOLA_LA04_LA0428,34179,TKG20925
INDOLA_LA05_LA0501,34389,TKG21009
INDOLA_LA05_LA0502,34381,TKG21001
INDOLA_LA05_LA0503,34372,TKG21010
INDOLA_LA05_LA0504,34196,TKG21011
INDOLA_LA05_LA0505,34388,TKG21013
INDOLA_LA05_LA0506,34198,TKG21003
INDOLA_LA05_LA0507,34375,TKG21014
INDOLA_LA05_LA0508,34384,TKG21023
INDOLA_LA05_LA0509,34386,TKG21015
INDOLA_LA05_LA0510,34199,TKG21016
INDOLA_LA05_LA0511,34377,TKG21017
INDOLA_LA05_LA0512,34331,TKG21018
INDOLA_LA05_LA0513,34387,TKG21019
INDOLA_LA05_LA0514,34391,TKG21004
INDOLA_LA05_LA0515,34373,TKG21022
INDOLA_LA05_LA0516,34371,TKG21006
INDOLA_LA05_LA0517,34385,TKG21020
INDOLA_LA05_LA0518,34385,TKG21020
INDOLA_LA05_LA0519,34376,TKG21021
INDOLA_LA05_LA0520,34373,TKG21022
INDOLA_LA05_LA0521,34396,TKG21008
INDOLA_LA05_LA0522,34182,TKG21012
INDOLA_LA05_LA0523,34384,TKG21002
INDOLA_LA05_LA0524,34194,TKG21000
INDOLA_LA06_LA0601,34558,TKG20201
INDOLA_LA06_LA0602,34558,TKG20339
INDOLA_LA06_LA0603,34582,TKG20338
INDOLA_LA06_LA0604,34581,TKG20202
INDOLA_LA06_LA0605,34581,TKG20224
INDOLA_LA06_LA0606,34581,TKG20225
INDOLA_LA06_LA0607,34582,TKG20226
INDOLA_LA06_LA0608,34583,TKG20203
INDOLA_LA06_LA0609,34556,TKG20228
INDOLA_LA06_LA0610,34581,TKG20337
INDOLA_LA06_LA0611,34556,TKG20210
INDOLA_LA06_LA0612,34555,TKG20229
INDOLA_LA06_LA0613,34555,TKG20336
INDOLA_LA06_LA0614,34511,TKG20200
INDOLA_LA06_LA0615,34511,TKG20230
INDOLA_LA06_LA0616,34511,TKG20231
INDOLA_LA06_LA0617,34559,TKG20232
INDOLA_LA06_LA0618,34558,TKG20335
INDOLA_LA06_LA0619,34554,TKG20334
INDOLA_LA06_LA0620,34554,TKG20219
INDOLA_LA06_LA0621,34555,TKG20333
INDOLA_LA06_LA0622,34555,TKG20220
INDOLA_LA06_LA0623,34557,TKG20221
INDOLA_LA07_LA07,34697,TKG21501
INDOLA_LA07_LA0701,34697,TKG21501
INDOLA_LA07_LA0702,34697,TKG21501
INDOLA_LA07_LA0703,34698,TKG21500
INDOLA_LA07_LA0704,34698,TKG21212
INDOLA_LA07_LA0705,34598,TKG21213
INDOLA_LA07_LA0706,34684,TKG21215
INDOLA_LA08_LA08,34114,TKG20355
INDOLA_LA08_LA0801,34114,TKG20355
INDOLA_LA08_LA0802,34113,TKG20356
INDOLA_LA08_LA0803,34119,TKG20357
INDOLA_LA08_LA0804,34112,TKG20358
INDOLA_LA08_LA0805,34117,TKG20359
INDOLA_LA09_LA0901,35366,TKG21400
INDOLA_LA09_LA0902,35368,TKG21401
INDOLA_LA09_LA0903,35353,TKG21403
INDOLA_LA09_LA0904,35451,TKG21402
INDOLA_LA09_LA0905,35453,TKG21404
INDOLA_LA09_LA0906,35363,TKG21405
INDOLA_LA09_LA0907,35367,TKG21406
INDOLA_LA09_LA0908,35453,TKG21407
INDOLA_LA09_LA0909,35368,TKG21408
INDOLA_LA10_LA10,35373,TKG21303
INDOLA_LA10_LA1001,35674,TKG21308
INDOLA_LA10_LA1002,35372,TKG21301
INDOLA_LA10_LA1003,35682,TKG21311
INDOLA_LA10_LA1004,35373,TKG21303
INDOLA_LA10_LA1005,35376,TKG21602
INDOLA_LA10_LA1006,35373,TKG21601
INDOLA_LA10_LA1007,35376,TKG21302
INDOLA_LA10_LA1008,35674,TKG21600
INDOLA_LA10_LA1009,35376,TKG21603
INDOLA_LA11_LA1101,35679,TKG21326
INDOLA_LA11_LA1102,35686,TKG21325
INDOLA_LA11_LA1103,35682,TKG21324
INDOLA_LA11_LA1104,35683,TKG21309
INDOLA_LA11_LA1105,35378,TKG21323
INDOLA_LA11_LA1106,35379,TKG21322
INDOLA_LA11_LA1107,35379,TKG21321
INDOLA_LA11_LA1108,35379,TKG21321
INDOLA_LA11_LA1109,35384,TKG21320
INDOLA_LA11_LA1110,35611,TKG21319
INDOLA_LA11_LA1111,35384,TKG21318
INDOLA_LA11_LA1112,35613,TKG21317
INDOLA_LA11_LA1113,35382,TKG21312
INDOLA_LA11_LA1114,35675,TKG21313
INDOLA_LA11_LA1115,35679,TKG21304
INDOLA_LA11_LA1116,35386,TKG21314
INDOLA_LA11_LA1117,35374,TKG21315
INDOLA_LA11_LA1118,35377,TKG21306
INDOLA_LA11_LA1119,35377,TKG21316
INDOLA_LA11_LA1120,35686,TKG21307
INDOLA_LA11_LA1121,35384,TKG21318
INDOLA_LA12_LA12,34693,TKG21202
INDOLA_LA12_LA1201,34682,TKG21204
INDOLA_LA12_LA1202,34682,TKG21222
INDOLA_LA12_LA1203,34596,TKG21221
INDOLA_LA12_LA1204,34595,TKG21220
INDOLA_LA12_LA1205,34595,TKG21220
INDOLA_LA12_LA1206,34596,TKG21206
INDOLA_LA12_LA1207,34618,TKG21224
INDOLA_LA12_LA1208,34681,TKG21219
INDOLA_LA12_LA1209,34595,TKG21218
INDOLA_LA12_LA1210,34595,TKG21209
INDOLA_LA12_LA1211,34595,TKG21217
INDOLA_LA12_LA1212,34596,TKG21210
INDOLA_LA12_LA1213,34596,TKG21216
INDOLA_LA12_LA1215,34682,TKG21223
INDOLA_LA12_LA1216,34618,TKG21224
INDOLA_LA13_LA1301,34683,TKG21704
INDOLA_LA13_LA1302,34683,TKG21701
INDOLA_LA13_LA1303,34388,TKG21700
INDOLA_LA13_LA1304,34693,TKG21703
INDOLA_LA13_LA1305,34693,TKG21202
INDOLA_LA13_LA1306,34691,TKG21203
INDOLA_LA13_LA1307,34594,TKG21214
INDOLA_LA13_LA1308,34388,TKG21702
INDOLA_LA14_LA1401,34763,TKG21101
INDOLA_LA14_LA1402,34766,TKG21104
INDOLA_LA14_LA1403,34761,TKG21102
INDOLA_LA14_LA1404,34764,TKG21100
INDOLA_LA14_LA1405,34767,TKG21113
INDOLA_LA14_LA1406,34763,TKG21114
INDOLA_LA14_LA1407,34768,TKG21106
INDOLA_LA14_LA1408,34765,TKG21103
INDOLA_LA14_LA1409,34769,TKG21107
INDOLA_LA14_LA1410,34769,TKG21108
INDOLA_LA14_LA1411,34769,TKG21109
INDOLA_LA14_LA1412,34762,TKG21110
INDOLA_LA14_LA1413,34767,TKG21111
INDOLA_LA14_LA1414,34767,TKG21112
INDOLA_LA17_LA1701,34874,TKG20418
INDOLA_LA17_LA1702,34875,TKG20405
INDOLA_LA17_LA1703,34876,TKG20419
INDOJA_JA01_JA01,36138,DJB10011
INDOJA_JA01_JA0101,36262,DJB10010
INDOJA_JA01_JA0102,36138,DJB10011
INDOJA_JA01_JA0103,36145,DJB10012
INDOJA_JA01_JA0104,36137,DJB10013
INDOJA_JA01_JA0105,36128,DJB10014
INDOJA_JA01_JA0106,36112,DJB10015
INDOJA_JA01_JA0107,36253,DJB10016
INDOJA_JA01_JA0108,36123,DJB10017
INDOJA_JA02_JA02,37172,DJB20403
INDOJA_JA02_JA0201,37161,DJB20411
INDOJA_JA02_JA0202,37161,DJB20411
INDOJA_JA02_JA0203,37175,DJB20402
INDOJA_JA02_JA0204,37172,DJB20403
INDOJA_JA02_JA0205,37161,DJB20412
INDOJA_JA02_JA0206,37162,DJB20404
INDOJA_JA02_JA0207,37174,DJB20405
INDOJA_JA02_JA0208,37163,DJB20413
INDOJA_JA02_JA0209,37163,DJB20407
INDOJA_JA02_JA0210,37173,DJB20408
INDOJA_JA02_JA0211,37171,DJB20409
INDOJA_JA02_JA0212,37162,DJB20422
INDOJA_JA02_JA0213,37161,DJB20423
INDOJA_JA02_JA0214,37174,DJB20424
INDOJA_JA02_JA0215,37163,DJB20421
INDOJA_JA02_JA0216,37162,DJB20422
INDOJA_JA03_JA0301,36611,DJB20206
INDOJA_JA03_JA0302,36656,DJB20201
INDOJA_JA03_JA0303,36655,DJB20207
INDOJA_JA03_JA0304,36655,DJB20202
INDOJA_JA03_JA0305,36654,DJB20203
INDOJA_JA03_JA0306,36611,DJB20200
INDOJA_JA03_JA0307,36653,DJB20204
INDOJA_JA03_JA0308,36657,DJB20205
INDOJA_JA04_JA04,37211,DJB20322
INDOJA_JA04_JA0401,37211,DJB20314
INDOJA_JA04_JA0402,37255,DJB20319
INDOJA_JA04_JA0403,37211,DJB20320
INDOJA_JA04_JA0404,37261,DJB20321
INDOJA_JA04_JA0405,37211,DJB20322
INDOJA_JA04_JA0406,37257,DJB20301
INDOJA_JA04_JA0407,37257,DJB20318
INDOJA_JA04_JA0408,37211,DJB20315
INDOJA_JA04_JA0409,37216,DJB20316
INDOJA_JA04_JA0410,37211,DJB20323
INDOJA_JA04_JA0411,37252,DJB20317
INDOJA_JA04_JA0412,37252,DJB20317
INDOJA_JA04_JA0413,37261,DJB20303
INDOJA_JA04_JA0414,37211,DJB20324
INDOJA_JA04_JA0415,37263,DJB20306
INDOJA_JA04_JA0416,37263,DJB20325
INDOJA_JA04_JA0417,37255,DJB20307
INDOJA_JA04_JA0418,37211,DJB20323
INDOJA_JA05_JA0501,37313,DJB20100
INDOJA_JA05_JA0502,37311,DJB20111
INDOJA_JA05_JA0503,37311,DJB20112
INDOJA_JA05_JA0504,37372,DJB20102
INDOJA_JA05_JA0505,37372,DJB20113
INDOJA_JA05_JA0506,37353,DJB20114
INDOJA_JA05_JA0507,37371,DJB20104
INDOJA_JA05_JA0508,37311,DJB20115
INDOJA_JA05_JA0509,37352,DJB20116
INDOJA_JA05_JA0510,37352,DJB20116
INDOJA_JA05_JA0511,37352,DJB20117
INDOJA_JA05_JA0512,37361,DJB20118
INDOJA_JA05_JA0513,37361,DJB20119
INDOJA_JA05_JA0514,37352,DJB20120
INDOJA_JA05_JA0515,37361,DJB20107
INDOJA_JA05_JA0516,37372,DJB20121
INDOJA_JA05_JA0517,37353,DJB20122
INDOJA_JA05_JA0518,37353,DJB20122
INDOJA_JA05_JA0519,37353,DJB20123
INDOJA_JA05_JA0520,37354,DJB20124
INDOJA_JA05_JA0521,37353,DJB20125
INDOJA_JA05_JA0522,37356,DJB20110
INDOJA_JA05_JA0524,37371,DJB20127
INDOJA_JA05_JA0525,37356,DJB20128
INDOJA_JA06_JA0601,36361,DJB20601
INDOJA_JA06_JA0602,36371,DJB20602
INDOJA_JA06_JA0603,36373,DJB20603
INDOJA_JA06_JA0604,36382,DJB20604
INDOJA_JA06_JA0605,36364,DJB20605
INDOJA_JA06_JA0606,36381,DJB20606
INDOJA_JA06_JA0607,36365,DJB20607
INDOJA_JA06_JA0608,36373,DJB20608
INDOJA_JA06_JA0610,36365,DJB20609
INDOJA_JA06_JA0611,36365,DJB20610
INDOJA_JA07_JA07,37481,DJB20700
INDOJA_JA07_JA0701,37491,DJB20706
INDOJA_JA07_JA0702,37485,DJB20701
INDOJA_JA07_JA0703,37481,DJB20707
INDOJA_JA07_JA0704,37382,DJB20708
INDOJA_JA07_JA0705,37382,DJB20702
INDOJA_JA07_JA0706,37492,DJB20703
INDOJA_JA07_JA0707,37491,DJB20704
INDOJA_JA07_JA0708,37482,DJB20705
INDOJA_JA07_JA0709,37481,DJB20700
INDOJA_JA07_JA0710,37482,DJB20709
INDOJA_JA08_JA0801,37152,DJB20406
INDOJA_JA08_JA0802,37111,DJB20415
INDOJA_JA08_JA0803,37111,DJB20416
INDOJA_JA08_JA0804,37111,DJB20400
INDOJA_JA08_JA0805,37171,DJB20417
INDOJA_JA08_JA0806,37111,DJB20420
INDOJA_JA08_JA0807,37111,DJB20419
INDOJA_JA09_JA0901,36552,DJB10113
INDOJA_JA09_JA0902,36555,DJB10115
INDOJA_JA09_JA0903,36514,DJB10114
INDOJA_JA09_JA0904,36555,DJB10115
INDOJA_JA09_JA0905,36554,DJB10104
INDOJA_JA09_JA0906,36554,DJB10116
INDOJA_JA09_JA0907,36553,DJB10107
INDOJA_JA09_JA0908,36554,DJB10117
INDOJA_JA09_JA0909,36511,DJB10118
INDOJA_JA09_JA0910,36553,DJB10119
INDOJA_JA09_JA0911,36552,DJB10120
INDOJA_JA09_JA0912,36555,DJB10112
INDOJA_JA09_JA0913,36552,DJB10110
INDOJA_JA10_JA1001,36572,DJB20806
INDOJA_JA10_JA1002,36764,DJB20807
INDOJA_JA10_JA1003,36761,DJB20808
INDOJA_JA10_JA1004,36764,DJB20802
INDOJA_JA10_JA1005,36764,DJB20809
INDOJA_JA10_JA1006,36761,DJB20810
INDOJA_JA10_JA1007,36761,DJB20811
INDOJA_JA10_JA1008,36771,DJB20803
INDOJA_JA10_JA1009,36772,DJB20804
INDOJA_JA10_JA1010,36773,DJB20805
INDOJA_JA10_JA1011,36763,DJB20801
INDOJA_JA10_JA1012,36761,DJB20811
INDOJA_JA11_JA11,37572,DJB20905
INDOJA_JA11_JA1101,37572,DJB20900
INDOJA_JA11_JA1102,37553,DJB20901
INDOJA_JA11_JA1103,37553,DJB20902
INDOJA_JA11_JA1104,37553,DJB20903
INDOJA_JA11_JA1105,37554,DJB20911
INDOJA_JA11_JA1106,37573,DJB20904
INDOJA_JA11_JA1107,37572,DJB20905
INDOJA_JA11_JA1108,37571,DJB20906
INDOJA_JA11_JA1109,37554,DJB20907
INDOJA_JA11_JA1110,37572,DJB20908
INDOJA_JA11_JA1111,37259,DJB20909
INDOJA_JA11_JA1112,37259,DJB20912
INDOBE_BE01_BE01,38963,BKS21101
INDOBE_BE01_BE0101,38963,BKS21101
INDOBE_BE01_BE0102,38961,BKS21102
INDOBE_BE01_BE0103,38956,BKS21103
INDOBE_BE01_BE0104,38955,BKS21108
INDOBE_BE01_BE0105,38962,BKS21104
