city_code,district_code,district_name,zone_code,provinsi_code,city_name,tlc_branch_code,provinsi_name
MA07,MA0703,KEI BESAR UTARA TIMUR,ZDMA0701,MA,MALUKU TENGGARA,LUV,MALUKU
MA07,MA0704,KEI KECIL,ZDMA0701,MA,MALUKU TENGGARA,LUV,MALUKU
MA07,MA0705,KEI KECIL BARAT,ZDMA0701,MA,MALUKU TENGGARA,LUV,MALUKU
MA07,MA0706,KEI KECIL TIMUR,ZDMA0701,MA,MALUKU TENGGARA,LUV,MALUKU
MA07,MA0707,LANGGUR,ZCMA0701,MA,MALUKU TENGGARA,LUV,MALUKU
MA07,MA0708,HOAT SORBAY,ZBMA0701,MA,MALUKU TENGGARA,LUV,MALUKU
MA07,MA0709,KEI BESAR SELATAN BARAT,ZBMA0701,MA,MALUKU TENGGARA,LUV,MALUKU
MA07,MA0710,KEI BESAR UTARA BARAT,ZBMA0701,MA,MALUKU TENGGARA,LUV,MALUKU
MA07,MA0711,KEI KECIL TIMUR SELATAN,ZBMA0701,MA,MALUKU TENGGARA,LUV,MALUKU
MA07,MA0712,MANYEUW,ZBMA0701,MA,MALUKU TENGGARA,LUV,MALUKU
MA08,MA08,MALUKU TENGGARA BARAT,ZBMA0801,MA,MALUKU TENGGARA BARAT,AMQ,MALUKU
MA08,MA0801,KORMOMOLIN,ZDMA0801,MA,MALUKU TENGGARA BARAT,AMQ,MALUKU
MA08,MA0802,NIRUNMAS,ZDMA0801,MA,MALUKU TENGGARA BARAT,AMQ,MALUKU
MA08,MA0803,SELARU,ZDMA0801,MA,MALUKU TENGGARA BARAT,AMQ,MALUKU
MA08,MA0804,TANIMBAR SELATAN,ZDMA0801,MA,MALUKU TENGGARA BARAT,AMQ,MALUKU
MA08,MA0805,TANIMBAR UTARA,ZDMA0801,MA,MALUKU TENGGARA BARAT,AMQ,MALUKU
MA08,MA0806,WERMAKATIAN (WER MAKTIAN),ZDMA0801,MA,MALUKU TENGGARA BARAT,AMQ,MALUKU
MA08,MA0807,WERTAMRIAN,ZDMA0801,MA,MALUKU TENGGARA BARAT,AMQ,MALUKU
MA08,MA0808,WETAR (PULAU PULAU WETAR),ZDMA0801,MA,MALUKU TENGGARA BARAT,AMQ,MALUKU
MA08,MA0809,WUARLABOBAR,ZDMA0801,MA,MALUKU TENGGARA BARAT,AMQ,MALUKU
MA08,MA0810,YARU,ZDMA0801,MA,MALUKU TENGGARA BARAT,AMQ,MALUKU
MA08,MA0811,SAUMLAKI,ZCMA0801,MA,MALUKU TENGGARA BARAT,AMQ,MALUKU
MA08,MA0812,MOLU MARU,ZBMA0801,MA,MALUKU TENGGARA BARAT,AMQ,MALUKU
MA09,MA09,SERAM BAGIAN BARAT,ZBMA0901,MA,SERAM BAGIAN BARAT,AMQ,MALUKU
MA09,MA0901,HUAMUAL BELAKANG (WAISALA),ZCMA0901,MA,SERAM BAGIAN BARAT,AMQ,MALUKU
MA09,MA0902,KAIRATU,ZCMA0901,MA,SERAM BAGIAN BARAT,AMQ,MALUKU
MA09,MA0903,SERAM BARAT,ZDMA0901,MA,SERAM BAGIAN BARAT,AMQ,MALUKU
MA09,MA0904,TANIWEL,ZDMA0901,MA,SERAM BAGIAN BARAT,AMQ,MALUKU
MA09,MA0905,PIRU,ZCMA0901,MA,SERAM BAGIAN BARAT,AMQ,MALUKU
MA09,MA0906,AMALATU,ZBMA0901,MA,SERAM BAGIAN BARAT,AMQ,MALUKU
MA09,MA0907,ELPAPUTIH,ZBMA0901,MA,SERAM BAGIAN BARAT,AMQ,MALUKU
MA09,MA0908,HUAMUAL,ZBMA0901,MA,SERAM BAGIAN BARAT,AMQ,MALUKU
MA09,MA0909,INAMOSOL,ZBMA0901,MA,SERAM BAGIAN BARAT,AMQ,MALUKU
MA09,MA0910,KAIRATU BARAT,ZBMA0901,MA,SERAM BAGIAN BARAT,AMQ,MALUKU
MA09,MA0911,KEPULAUAN MANIPA,ZBMA0901,MA,SERAM BAGIAN BARAT,AMQ,MALUKU
MA09,MA0912,TANIWEL TIMUR,ZBMA0901,MA,SERAM BAGIAN BARAT,AMQ,MALUKU
MA10,MA10,SERAM BAGIAN TIMUR,ZBMA1001,MA,SERAM BAGIAN TIMUR,AMQ,MALUKU
MA10,MA1001,BULA,ZCMA1001,MA,SERAM BAGIAN TIMUR,AMQ,MALUKU
MA10,MA1002,PULAU GORONG (GOROM),ZDMA1001,MA,SERAM BAGIAN TIMUR,AMQ,MALUKU
MA10,MA1003,SERAM TIMUR,ZDMA1001,MA,SERAM BAGIAN TIMUR,AMQ,MALUKU
MA10,MA1004,TUTUK TOLU,ZDMA1001,MA,SERAM BAGIAN TIMUR,AMQ,MALUKU
MA10,MA1005,WERINAMA,ZDMA1001,MA,SERAM BAGIAN TIMUR,AMQ,MALUKU
MA10,MA1006,BULA BARAT,ZBMA1001,MA,SERAM BAGIAN TIMUR,AMQ,MALUKU
MA10,MA1007,GOROM TIMUR,ZBMA1001,MA,SERAM BAGIAN TIMUR,AMQ,MALUKU
MA10,MA1008,KIAN DARAT,ZBMA1001,MA,SERAM BAGIAN TIMUR,AMQ,MALUKU
MA10,MA1009,KILMURY,ZBMA1001,MA,SERAM BAGIAN TIMUR,AMQ,MALUKU
MA10,MA1010,PULAU PANJANG,ZBMA1001,MA,SERAM BAGIAN TIMUR,AMQ,MALUKU
MA10,MA1011,SIRITAUN WIDA TIMUR,ZBMA1001,MA,SERAM BAGIAN TIMUR,AMQ,MALUKU
MA10,MA1012,SIWALALAT,ZBMA1001,MA,SERAM BAGIAN TIMUR,AMQ,MALUKU
MA10,MA1013,TELUK WARU,ZBMA1001,MA,SERAM BAGIAN TIMUR,AMQ,MALUKU
MA10,MA1014,TEOR,ZBMA1001,MA,SERAM BAGIAN TIMUR,AMQ,MALUKU
MA10,MA1015,WAKATE,ZBMA1001,MA,SERAM BAGIAN TIMUR,AMQ,MALUKU
MA11,MA11,TUAL,ZBMA1101,MA,TUAL,LUV,MALUKU
MA11,MA1101,PULAU DULLAH SELATAN,ZCMA1101,MA,TUAL,LUV,MALUKU
MA11,MA1102,PULAU DULLAH UTARA,ZCMA1101,MA,TUAL,LUV,MALUKU
MA11,MA1103,PULAU TAYANDO TAM,ZCMA1101,MA,TUAL,LUV,MALUKU
MA11,MA1104,PULAU-PULAU KUR,ZCMA1101,MA,TUAL,LUV,MALUKU
MA11,MA1105,KUR SELATAN,ZBMA1101,MA,TUAL,LUV,MALUKU
MU01,MU01,HALMAHERA BARAT,ZBMU0101,MU,HALMAHERA BARAT,TTE,MALUKU UTARA
MU01,MU0101,IBU,ZDMU0101,MU,HALMAHERA BARAT,TTE,MALUKU UTARA
MU01,MU0102,IBU SELATAN,ZDMU0101,MU,HALMAHERA BARAT,TTE,MALUKU UTARA
MU01,MU0103,IBU UTARA,ZDMU0101,MU,HALMAHERA BARAT,TTE,MALUKU UTARA
MU01,MU0104,JAILOLO,ZCMU0101,MU,HALMAHERA BARAT,TTE,MALUKU UTARA
MU01,MU0105,JAILOLO SELATAN,ZDMU0101,MU,HALMAHERA BARAT,TTE,MALUKU UTARA
MU01,MU0106,JAILOLO TIMUR,ZDMU0101,MU,HALMAHERA BARAT,TTE,MALUKU UTARA
MU01,MU0107,LOLODA,ZDMU0101,MU,HALMAHERA BARAT,TTE,MALUKU UTARA
MU01,MU0108,SAHU,ZDMU0101,MU,HALMAHERA BARAT,TTE,MALUKU UTARA
MU01,MU0109,SAHU TIMUR,ZDMU0101,MU,HALMAHERA BARAT,TTE,MALUKU UTARA
MU02,MU02,HALMAHERA SELATAN,ZBMU0201,MU,HALMAHERA SELATAN,TTE,MALUKU UTARA
MU02,MU0201,BACAN,ZDMU0201,MU,HALMAHERA SELATAN,TTE,MALUKU UTARA
MU02,MU0202,BACAN BARAT,ZDMU0201,MU,HALMAHERA SELATAN,TTE,MALUKU UTARA
MU02,MU0203,BACAN BARAT UTARA,ZDMU0201,MU,HALMAHERA SELATAN,TTE,MALUKU UTARA
MU02,MU0204,BACAN SELATAN,ZDMU0201,MU,HALMAHERA SELATAN,TTE,MALUKU UTARA
MU02,MU0205,BACAN TIMUR,ZDMU0201,MU,HALMAHERA SELATAN,TTE,MALUKU UTARA
MU02,MU0206,BACAN TIMUR SELATAN,ZDMU0201,MU,HALMAHERA SELATAN,TTE,MALUKU UTARA
MU02,MU0207,BACAN TIMUR TENGAH,ZDMU0201,MU,HALMAHERA SELATAN,TTE,MALUKU UTARA
MU02,MU0208,GANE BARAT,ZDMU0201,MU,HALMAHERA SELATAN,TTE,MALUKU UTARA
MU02,MU0209,GANE BARAT SELATAN,ZDMU0201,MU,HALMAHERA SELATAN,TTE,MALUKU UTARA
MU02,MU0210,GANE BARAT UTARA,ZDMU0201,MU,HALMAHERA SELATAN,TTE,MALUKU UTARA
MU02,MU0211,GANE TIMUR,ZDMU0201,MU,HALMAHERA SELATAN,TTE,MALUKU UTARA
MU02,MU0212,GANE TIMUR SELATAN,ZDMU0201,MU,HALMAHERA SELATAN,TTE,MALUKU UTARA
MU02,MU0213,GANE TIMUR TENGAH,ZDMU0201,MU,HALMAHERA SELATAN,TTE,MALUKU UTARA
MU02,MU0214,KASIRUTA BARAT,ZDMU0201,MU,HALMAHERA SELATAN,TTE,MALUKU UTARA
MU02,MU0215,KASIRUTA TIMUR,ZDMU0201,MU,HALMAHERA SELATAN,TTE,MALUKU UTARA
MU02,MU0216,KAYOA,ZDMU0201,MU,HALMAHERA SELATAN,TTE,MALUKU UTARA
MU02,MU0217,KAYOA BARAT,ZDMU0201,MU,HALMAHERA SELATAN,TTE,MALUKU UTARA
MU02,MU0218,KAYOA SELATAN,ZDMU0201,MU,HALMAHERA SELATAN,TTE,MALUKU UTARA
MU02,MU0219,KAYOA UTARA,ZDMU0201,MU,HALMAHERA SELATAN,TTE,MALUKU UTARA
MU02,MU0220,KEPULAUAN BOTANGLOMANG,ZDMU0201,MU,HALMAHERA SELATAN,TTE,MALUKU UTARA
MU02,MU0221,KEPULAUAN JORONGA,ZDMU0201,MU,HALMAHERA SELATAN,TTE,MALUKU UTARA
MU02,MU0222,MAKIAN (PULAU MAKIAN),ZDMU0201,MU,HALMAHERA SELATAN,TTE,MALUKU UTARA
MU02,MU0223,MAKIAN BARAT (PULAU MAKIAN),ZDMU0201,MU,HALMAHERA SELATAN,TTE,MALUKU UTARA
MU02,MU0224,MANDIOLI SELATAN,ZDMU0201,MU,HALMAHERA SELATAN,TTE,MALUKU UTARA
MU02,MU0225,MANDIOLI UTARA,ZDMU0201,MU,HALMAHERA SELATAN,TTE,MALUKU UTARA
MU02,MU0226,OBI,ZDMU0201,MU,HALMAHERA SELATAN,TTE,MALUKU UTARA
MU02,MU0227,OBI BARAT,ZDMU0201,MU,HALMAHERA SELATAN,TTE,MALUKU UTARA
MU02,MU0228,OBI SELATAN,ZDMU0201,MU,HALMAHERA SELATAN,TTE,MALUKU UTARA
MU02,MU0229,OBI TIMUR,ZDMU0201,MU,HALMAHERA SELATAN,TTE,MALUKU UTARA
MU02,MU0230,OBI UTARA,ZDMU0201,MU,HALMAHERA SELATAN,TTE,MALUKU UTARA
MU02,MU0231,LABUHA,ZCMU0201,MU,HALMAHERA SELATAN,TTE,MALUKU UTARA
MU03,MU03,HALMAHERA TENGAH,ZBMU0301,MU,HALMAHERA TENGAH,TTE,MALUKU UTARA
MU03,MU0301,PATANI,ZDMU0301,MU,HALMAHERA TENGAH,TTE,MALUKU UTARA
MU03,MU0302,PATANI UTARA,ZDMU0301,MU,HALMAHERA TENGAH,TTE,MALUKU UTARA
MU03,MU0303,PULAU GEBE,ZDMU0301,MU,HALMAHERA TENGAH,TTE,MALUKU UTARA
MU03,MU0304,WEDA,ZCMU0301,MU,HALMAHERA TENGAH,TTE,MALUKU UTARA
MU03,MU0305,WEDA SELATAN,ZDMU0301,MU,HALMAHERA TENGAH,TTE,MALUKU UTARA
MU03,MU0306,WEDA UTARA,ZDMU0301,MU,HALMAHERA TENGAH,TTE,MALUKU UTARA
MU03,MU0307,PATANI BARAT,ZBMU0301,MU,HALMAHERA TENGAH,TTE,MALUKU UTARA
MU03,MU0308,WEDA TENGAH,ZBMU0301,MU,HALMAHERA TENGAH,TTE,MALUKU UTARA
MU04,MU04,HALMAHERA TIMUR,ZBMU0401,MU,HALMAHERA TIMUR,TTE,MALUKU UTARA
MU04,MU0401,KOTA MABA,ZDMU0401,MU,HALMAHERA TIMUR,TTE,MALUKU UTARA
MU04,MU0402,MABA,ZCMU0401,MU,HALMAHERA TIMUR,TTE,MALUKU UTARA
MU04,MU0403,MABA SELATAN,ZDMU0401,MU,HALMAHERA TIMUR,TTE,MALUKU UTARA
MU04,MU0404,MABA TENGAH,ZDMU0401,MU,HALMAHERA TIMUR,TTE,MALUKU UTARA
MU04,MU0405,MABA UTARA,ZDMU0401,MU,HALMAHERA TIMUR,TTE,MALUKU UTARA
MU04,MU0406,WASILE,ZDMU0401,MU,HALMAHERA TIMUR,TTE,MALUKU UTARA
MU04,MU0407,WASILE SELATAN,ZDMU0401,MU,HALMAHERA TIMUR,TTE,MALUKU UTARA
MU04,MU0408,WASILE TENGAH,ZDMU0401,MU,HALMAHERA TIMUR,TTE,MALUKU UTARA
MU04,MU0409,WASILE TIMUR,ZDMU0401,MU,HALMAHERA TIMUR,TTE,MALUKU UTARA
MU04,MU0410,WASILE UTARA,ZDMU0401,MU,HALMAHERA TIMUR,TTE,MALUKU UTARA
MU05,MU05,HALMAHERA UTARA,ZBMU0501,MU,HALMAHERA UTARA,TOB,MALUKU UTARA
MU05,MU0501,GALELA,ZDMU0501,MU,HALMAHERA UTARA,TOB,MALUKU UTARA
MU05,MU0502,GALELA BARAT,ZDMU0501,MU,HALMAHERA UTARA,TOB,MALUKU UTARA
MU05,MU0503,GALELA SELATAN,ZDMU0501,MU,HALMAHERA UTARA,TOB,MALUKU UTARA
MU05,MU0504,GALELA UTARA,ZDMU0501,MU,HALMAHERA UTARA,TOB,MALUKU UTARA
MU05,MU0505,KAO,ZDMU0501,MU,HALMAHERA UTARA,TOB,MALUKU UTARA
MU05,MU0506,KAO BARAT,ZDMU0501,MU,HALMAHERA UTARA,TOB,MALUKU UTARA
MU05,MU0507,KAO TELUK,ZDMU0501,MU,HALMAHERA UTARA,TOB,MALUKU UTARA
MU05,MU0508,KAO UTARA,ZDMU0501,MU,HALMAHERA UTARA,TOB,MALUKU UTARA
MU05,MU0509,LOLODA KEPULAUAN,ZDMU0501,MU,HALMAHERA UTARA,TOB,MALUKU UTARA
MU05,MU0510,LOLODA UTARA,ZDMU0501,MU,HALMAHERA UTARA,TOB,MALUKU UTARA
MU05,MU0511,MALIFUT,ZDMU0501,MU,HALMAHERA UTARA,TOB,MALUKU UTARA
MU05,MU0512,TOBELO,ZCMU0501,MU,HALMAHERA UTARA,TOB,MALUKU UTARA
MU05,MU0513,TOBELO BARAT,ZDMU0501,MU,HALMAHERA UTARA,TOB,MALUKU UTARA
MU05,MU0514,TOBELO SELATAN,ZDMU0501,MU,HALMAHERA UTARA,TOB,MALUKU UTARA
MU05,MU0515,TOBELO TENGAH,ZDMU0501,MU,HALMAHERA UTARA,TOB,MALUKU UTARA
MU05,MU0516,TOBELO TIMUR,ZDMU0501,MU,HALMAHERA UTARA,TOB,MALUKU UTARA
MU05,MU0517,TOBELO UTARA,ZDMU0501,MU,HALMAHERA UTARA,TOB,MALUKU UTARA
MU06,MU06,KEPULAUAN SULA,ZBMU0601,MU,KEPULAUAN SULA,TTE,MALUKU UTARA
MU06,MU0601,LEDE,ZDMU0601,MU,KEPULAUAN SULA,TTE,MALUKU UTARA
MU06,MU0602,MANGOLI BARAT,ZDMU0601,MU,KEPULAUAN SULA,TTE,MALUKU UTARA
MU06,MU0603,MANGOLI SELATAN,ZDMU0601,MU,KEPULAUAN SULA,TTE,MALUKU UTARA
MU06,MU0604,MANGOLI TENGAH,ZDMU0601,MU,KEPULAUAN SULA,TTE,MALUKU UTARA
MU06,MU0605,MANGOLI TIMUR,ZDMU0601,MU,KEPULAUAN SULA,TTE,MALUKU UTARA
MU06,MU0606,MANGOLI UTARA,ZDMU0601,MU,KEPULAUAN SULA,TTE,MALUKU UTARA
MU06,MU0607,MANGOLI UTARA TIMUR,ZDMU0601,MU,KEPULAUAN SULA,TTE,MALUKU UTARA
MU06,MU0608,SANANA,ZCMU0601,MU,KEPULAUAN SULA,TTE,MALUKU UTARA
MU06,MU0609,SANANA UTARA,ZDMU0601,MU,KEPULAUAN SULA,TTE,MALUKU UTARA
MU06,MU0610,SULABESI BARAT,ZDMU0601,MU,KEPULAUAN SULA,TTE,MALUKU UTARA
MU06,MU0611,SULABESI SELATAN,ZDMU0601,MU,KEPULAUAN SULA,TTE,MALUKU UTARA
MU06,MU0612,SULABESI TENGAH,ZDMU0601,MU,KEPULAUAN SULA,TTE,MALUKU UTARA
MU06,MU0613,SULABESI TIMUR,ZDMU0601,MU,KEPULAUAN SULA,TTE,MALUKU UTARA
MU06,MU0614,TALIABU BARAT,ZDMU0601,MU,KEPULAUAN SULA,TTE,MALUKU UTARA
MU06,MU0615,TALIABU BARAT LAUT,ZDMU0601,MU,KEPULAUAN SULA,TTE,MALUKU UTARA
MU06,MU0616,TALIABU SELATAN,ZDMU0601,MU,KEPULAUAN SULA,TTE,MALUKU UTARA
MU06,MU0617,TALIABU TIMUR,ZDMU0601,MU,KEPULAUAN SULA,TTE,MALUKU UTARA
MU06,MU0618,TALIABU TIMUR SELATAN,ZDMU0601,MU,KEPULAUAN SULA,TTE,MALUKU UTARA
MU06,MU0619,TALIABU UTARA,ZDMU0601,MU,KEPULAUAN SULA,TTE,MALUKU UTARA
MU07,MU07,PULAU MOROTAI,ZBMU0701,MU,PULAU MOROTAI,TOB,MALUKU UTARA
MU07,MU0701,MOROTAI JAYA,ZDMU0701,MU,PULAU MOROTAI,TOB,MALUKU UTARA
MU07,MU0702,MOROTAI SELATAN,ZDMU0701,MU,PULAU MOROTAI,TOB,MALUKU UTARA
MU07,MU0703,MOROTAI SELATAN BARAT,ZDMU0701,MU,PULAU MOROTAI,TOB,MALUKU UTARA
MU07,MU0704,MOROTAI TIMUR,ZDMU0701,MU,PULAU MOROTAI,TOB,MALUKU UTARA
MU07,MU0705,MOROTAI UTARA,ZDMU0701,MU,PULAU MOROTAI,TOB,MALUKU UTARA
MU07,MU0706,DARUBA,ZCMU0701,MU,PULAU MOROTAI,TOB,MALUKU UTARA
MU08,MU08,TERNATE,ZAMU0801,MU,TERNATE,TTE,MALUKU UTARA
MU08,MU0801,MOTI (PULAU MOTI),ZDMU0801,MU,TERNATE,TTE,MALUKU UTARA
MU08,MU0802,PULAU BATANG DUA,ZDMU0801,MU,TERNATE,TTE,MALUKU UTARA
MU08,MU0803,PULAU TERNATE,ZDMU0801,MU,TERNATE,TTE,MALUKU UTARA
MU08,MU0804,TERNATE SELATAN (KOTA),ZCMU0801,MU,TERNATE,TTE,MALUKU UTARA
MU08,MU0805,TERNATE TENGAH (KOTA),ZCMU0801,MU,TERNATE,TTE,MALUKU UTARA
MU08,MU0806,TERNATE UTARA (KOTA),ZCMU0801,MU,TERNATE,TTE,MALUKU UTARA
MU08,MU0807,PULAU HIRI,ZAMU0801,MU,TERNATE,TTE,MALUKU UTARA
MU09,MU09,TIDORE KEPULAUAN,ZBMU0901,MU,TIDORE KEPULAUAN,TTE,MALUKU UTARA
MU09,MU0901,OBA,ZDMU0901,MU,TIDORE KEPULAUAN,TTE,MALUKU UTARA
MU09,MU0902,OBA SELATAN,ZDMU0901,MU,TIDORE KEPULAUAN,TTE,MALUKU UTARA
MU09,MU0903,OBA TENGAH,ZDMU0901,MU,TIDORE KEPULAUAN,TTE,MALUKU UTARA
MU09,MU0904,OBA UTARA,ZDMU0901,MU,TIDORE KEPULAUAN,TTE,MALUKU UTARA
MU09,MU0905,SOASIU / TIDORE (PULAU TIDORE),ZDMU0901,MU,TIDORE KEPULAUAN,TTE,MALUKU UTARA
MU09,MU0906,TIDORE SELATAN,ZCMU0901,MU,TIDORE KEPULAUAN,TTE,MALUKU UTARA
MU09,MU0907,TIDORE TIMUR (PULAU TIDORE),ZCMU0901,MU,TIDORE KEPULAUAN,TTE,MALUKU UTARA
MU09,MU0908,TIDORE UTARA,ZCMU0901,MU,TIDORE KEPULAUAN,TTE,MALUKU UTARA
MU10,MU10,BOBONG,ZBMU1001,MU,BOBONG,TTE,MALUKU UTARA
MU11,MU11,PULAU TALIBU,ZBMU1101,MU,PULAU TALIBU,TTE,MALUKU UTARA
PA05,PA0501,ANGKAISERA,ZDPA0501,PA,KEPULAUAN YAPEN (YAPEN WAROPEN),BIK,PAPUA
PA05,PA0502,KEPULAUAN AMBAI,ZDPA0501,PA,KEPULAUAN YAPEN (YAPEN WAROPEN),BIK,PAPUA
PA05,PA0503,KOSIWO,ZDPA0501,PA,KEPULAUAN YAPEN (YAPEN WAROPEN),BIK,PAPUA
PA05,PA0504,POOM,ZDPA0501,PA,KEPULAUAN YAPEN (YAPEN WAROPEN),BIK,PAPUA
PA05,PA0505,RAIMBAWI,ZDPA0501,PA,KEPULAUAN YAPEN (YAPEN WAROPEN),BIK,PAPUA
PA05,PA0506,TELUK AMPIMOI,ZDPA0501,PA,KEPULAUAN YAPEN (YAPEN WAROPEN),BIK,PAPUA
PA05,PA0507,WINDESI (KEPULAUAN YAPEN (YAPEN WAROPEN)),ZDPA0501,PA,KEPULAUAN YAPEN (YAPEN WAROPEN),BIK,PAPUA
PA05,PA0508,WONAWA,ZDPA0501,PA,KEPULAUAN YAPEN (YAPEN WAROPEN),BIK,PAPUA
PA05,PA0509,YAPEN BARAT,ZDPA0501,PA,KEPULAUAN YAPEN (YAPEN WAROPEN),BIK,PAPUA
PA05,PA0510,YAPEN SELATAN,ZDPA0501,PA,KEPULAUAN YAPEN (YAPEN WAROPEN),BIK,PAPUA
PA05,PA0511,YAPEN TIMUR,ZDPA0501,PA,KEPULAUAN YAPEN (YAPEN WAROPEN),BIK,PAPUA
PA05,PA0512,YAPEN UTARA,ZDPA0501,PA,KEPULAUAN YAPEN (YAPEN WAROPEN),BIK,PAPUA
PA05,PA05C,KEPULAUAN YAPEN (YAPEN WAROPEN),ZBPA0501,PA,KEPULAUAN YAPEN (YAPEN WAROPEN),BIK,PAPUA
PA24,PA2401,KEPULAUAN ARURI,ZDPA2401,PA,SUPIORI,BIK,PAPUA
PA24,PA2402,SUPIORI BARAT,ZDPA2401,PA,SUPIORI,BIK,PAPUA
PA24,PA2403,SUPIORI SELATAN,ZDPA2401,PA,SUPIORI,BIK,PAPUA
PA24,PA2404,SUPIORI TIMUR,ZDPA2401,PA,SUPIORI,BIK,PAPUA
PA24,PA2405,SUPIORI UTARA,ZDPA2401,PA,SUPIORI,BIK,PAPUA
PA24,PA24C,SUPIORI,ZBPA2401,PA,SUPIORI,BIK,PAPUA
PA26,PA2601,INGGERUS,ZDPA2601,PA,WAROPEN,BIK,PAPUA
PA26,PA2602,KIRIHI,ZDPA2601,PA,WAROPEN,BIK,PAPUA
PA26,PA2603,MASIREI,ZDPA2601,PA,WAROPEN,BIK,PAPUA
PA26,PA2604,RISEI SAYATI,ZDPA2601,PA,WAROPEN,BIK,PAPUA
PA26,PA2605,UREIFASEI,ZDPA2601,PA,WAROPEN,BIK,PAPUA
PA26,PA2606,WAROPEN BAWAH,ZDPA2601,PA,WAROPEN,BIK,PAPUA
PA26,PA2607,BOTAWA,ZDPA2601,PA,WAROPEN,BIK,PAPUA
PA26,PA26C,WAROPEN,ZBPA2601,PA,WAROPEN,BIK,PAPUA
PA26,PA2608,DEMBA MASIREI,ZBPA2601,PA,WAROPEN,BIK,PAPUA
PA26,PA2609,OUDATE WAROPEN,ZBPA2601,PA,WAROPEN,BIK,PAPUA
PA26,PA2610,SOYOI MAMBAI,ZBPA2601,PA,WAROPEN,BIK,PAPUA
PA26,PA2611,WONTI,ZBPA2601,PA,WAROPEN,BIK,PAPUA
PA32,PA32C,SERUI,ZBPA3201,PA,SERUI,BIK,PAPUA
PA33,PA33,BIAK NUMFOR,ZDPA3301,PA,BIAK NUMFOR,BIK,PAPUA
PA33,PA3301,AIMANDO PADAIDO,ZDPA3301,PA,BIAK NUMFOR,BIK,PAPUA
PA33,PA3302,ANDEY (ANDEI),ZDPA3301,PA,BIAK NUMFOR,BIK,PAPUA
PA33,PA3303,BIAK BARAT,ZDPA3301,PA,BIAK NUMFOR,BIK,PAPUA
PA33,PA3304,BIAK KOTA,ZCPA3301,PA,BIAK NUMFOR,BIK,PAPUA
PA33,PA3305,BIAK TIMUR,ZDPA3301,PA,BIAK NUMFOR,BIK,PAPUA
PA33,PA3306,BIAK UTARA,ZDPA3301,PA,BIAK NUMFOR,BIK,PAPUA
PA33,PA3307,BONDIFUAR,ZDPA3301,PA,BIAK NUMFOR,BIK,PAPUA
PA33,PA3308,BRUYADORI,ZDPA3301,PA,BIAK NUMFOR,BIK,PAPUA
PA33,PA3309,NUMFOR BARAT,ZDPA3301,PA,BIAK NUMFOR,BIK,PAPUA
PA33,PA3310,NUMFOR TIMUR,ZDPA3301,PA,BIAK NUMFOR,BIK,PAPUA
PA33,PA3311,ORIDEK,ZDPA3301,PA,BIAK NUMFOR,BIK,PAPUA
PA33,PA3312,ORKERI,ZDPA3301,PA,BIAK NUMFOR,BIK,PAPUA
PA33,PA3313,PADAIDO,ZDPA3301,PA,BIAK NUMFOR,BIK,PAPUA
PA33,PA3314,POIRU,ZDPA3301,PA,BIAK NUMFOR,BIK,PAPUA
PA33,PA3315,SAMOFA,ZCPA3301,PA,BIAK NUMFOR,BIK,PAPUA
PA33,PA3316,SWANDIWE,ZDPA3301,PA,BIAK NUMFOR,BIK,PAPUA
PA33,PA3317,WARSA,ZDPA3301,PA,BIAK NUMFOR,BIK,PAPUA
PA33,PA3318,YAWOSI,ZDPA3301,PA,BIAK NUMFOR,BIK,PAPUA
PA33,PA3319,YENDIDORI,ZDPA3301,PA,BIAK NUMFOR,BIK,PAPUA
PA33,PA3320,SORENDIWERI,ZDPA3301,PA,BIAK NUMFOR,BIK,PAPUA
PA02,PA02,JAYAPURA (JAYAPURA),ZCPA0201,PA,JAYAPURA,DJJ,PAPUA
PA02,PA0201,ABEPURA,ZDPA0201,PA,JAYAPURA,DJJ,PAPUA
PA02,PA0202,AIRU,ZDPA0201,PA,JAYAPURA,DJJ,PAPUA
PA02,PA0203,DEMTA,ZDPA0201,PA,JAYAPURA,DJJ,PAPUA
PA02,PA0204,DEPAPRE,ZDPA0201,PA,JAYAPURA,DJJ,PAPUA
PA02,PA0205,EBUNGFAU (EBUNGFA),ZDPA0201,PA,JAYAPURA,DJJ,PAPUA
PA02,PA0206,GRESI SELATAN,ZDPA0201,PA,JAYAPURA,DJJ,PAPUA
PA02,PA0207,HERAM,ZCPA0201,PA,JAYAPURA,DJJ,PAPUA
PA02,PA0208,JAYAPURA SELATAN,ZCPA0201,PA,JAYAPURA,DJJ,PAPUA
PA02,PA0209,JAYAPURA UTARA,ZCPA0201,PA,JAYAPURA,DJJ,PAPUA
PA02,PA0210,KAUREH,ZDPA0201,PA,JAYAPURA,DJJ,PAPUA
PA02,PA0211,KEMTUK,ZDPA0201,PA,JAYAPURA,DJJ,PAPUA
PA02,PA0212,KEMTUK GRESI,ZDPA0201,PA,JAYAPURA,DJJ,PAPUA
PA02,PA0213,MUARA TAMI,ZDPA0201,PA,JAYAPURA,DJJ,PAPUA
PA02,PA0214,NIMBOKRANG,ZDPA0201,PA,JAYAPURA,DJJ,PAPUA
PA02,PA0215,NIMBORAN,ZDPA0201,PA,JAYAPURA,DJJ,PAPUA
PA02,PA0216,NIMBORAN TIMUR (NAMBLUONG),ZDPA0201,PA,JAYAPURA,DJJ,PAPUA
